TurbineID,WindSpeed,RotorSpeed,BladeAngle,GearboxTemp,GeneratorTemp,Vibration,PowerOutput,Humidity,AmbientTemperature,TimeSinceLastMaintenance,Failure,FaultType
T31,8.7,15.3,42,89,80,0.89,1118,63,18,268,0,None
T95,13,14,27,97,87,1.34,1455,72,33,272,1,Gearbox
T36,6.4,18.6,23,77,78,1.14,1244,75,24,271,0,None
T10,17,10.1,23,98,84,0.76,1587,66,32,182,0,None
T26,24.3,16.2,26,89,76,1.24,1777,76,28,88,0,None
T20,5.9,19.1,22,84,92,0.83,1107,66,30,259,0,None
T44,18.2,11,15,72,86,1.32,1614,65,19,66,0,None
T62,20.5,19.6,20,93,93,1.28,1378,62,31,103,0,None
T73,9.3,19.7,41,96,84,0.81,1112,72,23,211,0,None
T79,10.5,19.3,17,94,81,0.6,1336,71,22,137,0,None
T9,9,14.6,27,92,83,1.32,1015,73,27,140,1,Gearbox
T71,10.9,13.8,29,99,80,0.86,1623,69,21,279,0,None
T90,7.2,17.1,38,95,93,0.83,1998,64,20,41,0,None
T24,12.4,13.2,23,98,81,0.52,1707,62,17,294,0,None
T12,12.4,10.7,24,92,81,1.23,1837,70,23,268,0,None
T60,21.1,19,15,95,88,0.77,1148,71,27,111,0,None
T84,21,16.3,42,79,77,0.94,1017,79,20,136,1,Blades
T78,20.9,12.1,36,90,79,1.4,902,70,33,190,0,None
T86,16.3,10.2,23,76,84,0.63,1703,79,35,191,0,None
T16,11.5,17.2,42,72,79,0.54,1805,73,18,224,0,None
T29,13.2,18.5,18,87,80,1.06,1108,63,26,158,0,None
T32,11.4,14.1,26,93,89,1.2,1426,62,21,162,0,None
T83,16.6,10.8,32,72,81,1.03,1544,79,23,67,0,None
T35,23.8,16.5,30,75,88,0.84,1954,64,24,50,0,None
T43,10.7,13,35,73,85,0.86,1905,67,24,88,0,None
T96,14.2,11.4,24,89,90,0.65,917,61,23,123,0,None
T53,18.1,15.1,38,72,90,0.81,954,65,22,72,0,None
T20,21.9,14.8,27,73,79,1.26,1955,79,17,261,0,None
T84,10.1,15.2,19,78,94,1,964,62,23,287,0,None
T8,10.6,18.2,37,78,91,1.39,1540,78,35,196,1,Generator
T99,22.7,14.8,42,87,86,0.67,987,61,24,223,1,Blades
T42,6.6,19,26,71,86,0.94,1634,73,22,32,0,None
T77,17.1,18.4,33,88,92,1.2,1103,70,30,233,0,None
T70,22.2,16.5,36,82,85,0.77,938,75,33,128,0,None
T16,23.4,10.6,40,75,85,0.77,1207,76,28,158,0,None
T69,5.3,18.6,21,90,88,0.61,1484,74,22,158,0,None
T53,12.4,19.1,32,80,77,1.39,1489,64,23,257,0,None
T45,10.1,13.8,37,95,87,0.67,1740,73,23,294,0,None
T51,16.4,15.3,21,100,79,1.47,967,72,17,169,1,Gearbox
T98,17.7,12.8,29,93,77,0.95,909,77,26,259,0,None
T6,25,10.1,29,92,91,1.48,1686,62,19,145,1,Gearbox
T33,15.3,14.8,40,81,83,0.54,1950,72,28,257,0,None
T79,16,11.3,38,86,85,1.07,1112,64,30,139,0,None
T15,13.3,11.8,22,72,81,1.19,1065,73,27,108,0,None
T14,8,14.8,22,92,76,1.02,1277,70,21,87,0,None
T39,11.1,18.7,37,90,84,1.07,1672,64,31,197,0,None
T63,9.9,18.4,37,78,90,1.04,1738,62,19,73,0,None
T5,21,19.7,20,86,90,0.65,1930,74,19,128,0,None
T90,15.9,14.8,27,90,93,1.03,1782,76,18,180,0,None
T81,10.9,15.5,40,81,92,1.04,931,67,30,173,0,None
T52,14.8,18.2,17,92,95,0.86,1127,72,26,97,0,None
T16,9.4,17,26,94,86,1.11,1291,76,17,37,0,None
T99,8.7,11.8,34,77,76,0.91,1942,74,27,66,0,None
T38,22.2,14,38,79,92,1.26,1566,75,32,93,0,None
T53,23.9,19.3,35,82,94,0.54,1996,71,24,109,0,None
T87,6.6,11.5,27,77,84,0.51,1249,63,32,247,0,None
T77,20.3,12.1,45,93,77,1.02,1914,79,34,247,1,Blades
T97,14.1,14,16,87,75,1.49,1668,66,20,111,0,None
T93,12.8,19.4,30,81,87,0.95,1876,62,26,208,0,None
T53,18.8,11.1,30,70,88,0.51,1915,77,33,49,0,None
T46,10.3,16.7,22,80,75,0.82,1398,78,27,152,0,None
T98,5.4,11.3,32,95,94,0.97,1859,78,24,104,0,None
T98,9.3,15.2,22,92,86,1.4,1982,70,27,92,1,Gearbox
T91,8.7,15.4,28,72,87,0.62,1634,66,30,106,0,None
T15,5.7,10.4,28,94,86,1.42,1185,76,20,298,1,Gearbox
T59,11.4,19.5,38,75,81,1.44,1196,79,18,115,0,None
T50,14.5,18.1,43,100,93,1.14,1728,60,19,184,0,None
T9,19.7,13,21,96,75,0.73,1262,78,30,244,0,None
T26,11.5,11.3,45,97,90,1.04,1352,65,17,212,0,None
T3,8.9,13.5,43,93,82,1.32,1479,76,21,288,1,Gearbox
T100,9.6,18.9,18,91,79,0.86,1903,76,32,199,0,None
T47,22.8,11.3,42,77,84,1.41,1682,71,33,236,1,Blades
T5,9.1,13.5,32,88,79,0.59,1220,69,34,223,0,None
T62,22.6,14.9,41,91,92,0.81,1047,64,27,212,1,Blades
T84,13.9,10.3,43,79,91,1.49,1219,65,20,60,1,Generator
T84,23.7,12.7,41,82,92,1.08,1267,70,28,190,1,Blades
T5,13.2,16,27,98,92,1.09,1706,63,19,171,0,None
T10,8.6,13.2,34,82,91,0.74,1368,74,20,251,0,None
T80,16,18.7,29,79,87,1.36,1998,61,34,127,0,None
T63,16.8,19.4,26,73,93,0.93,938,61,15,268,0,None
T25,17.7,14.4,23,80,76,1.29,1290,70,26,58,0,None
T44,13.2,15.3,28,88,81,1.31,995,65,16,37,0,None
T25,6,16.3,39,74,79,0.67,1292,70,19,78,0,None
T30,17.5,16.6,40,88,77,1,1377,71,22,173,0,None
T14,23.7,10.6,44,92,75,0.88,1880,66,17,118,1,Blades
T86,24.2,10.5,24,93,83,0.65,1368,78,16,197,0,None
T43,16.9,18.7,35,100,89,0.62,928,70,22,32,0,None
T28,5.4,12.2,36,83,88,0.55,1951,76,25,42,0,None
T94,7.1,15.8,21,71,88,1.2,1060,78,31,259,0,None
T19,21.7,16.2,26,96,93,1.28,1751,78,22,234,0,None
T42,21.6,11.6,25,73,94,0.97,1120,61,21,55,0,None
T20,23.9,17.6,45,96,89,1.06,1916,61,15,191,1,Blades
T99,16.3,18.7,44,99,77,0.76,1149,72,27,168,0,None
T86,22.3,12.9,40,97,89,1.21,1841,68,30,242,0,None
T79,21.5,18.8,29,99,86,1.08,1356,75,15,242,0,None
T11,16.8,10.8,23,71,76,1.38,1392,79,15,203,0,None
T54,20.7,18,42,70,80,1.25,1592,61,32,239,1,Blades
T98,7.5,16.4,23,76,80,0.52,1436,73,21,71,0,None
T24,17.8,15.8,31,94,90,1.31,1270,72,26,158,1,Gearbox
T70,24.1,12.3,22,73,82,0.53,1167,77,28,239,0,None
T17,8.2,13.6,44,92,85,1.31,1193,66,28,139,1,Gearbox
T28,19.9,19.1,16,70,91,1.49,1674,70,26,138,1,Generator
T50,11.4,14.7,20,92,94,0.98,1020,79,19,49,0,None
T95,21.3,15.9,38,78,86,0.73,1518,80,30,165,0,None
T100,18.9,19.4,20,83,86,0.51,1317,71,26,145,0,None
T55,23.5,14.7,44,99,77,0.65,1288,64,21,200,1,Blades
T73,19.2,13.9,25,87,85,1,1687,76,29,282,0,None
T10,13.2,18.9,43,72,89,1.31,1454,68,18,274,0,None
T21,5.2,19.1,35,96,79,1.37,985,78,22,149,1,Gearbox
T58,20.9,13.5,34,80,77,1.18,1901,76,19,231,0,None
T34,13.2,15.9,42,88,92,0.59,1888,79,22,141,0,None
T95,18.4,19.6,30,91,77,1.49,1368,64,26,291,1,Gearbox
T93,7.1,10.6,27,93,93,1.25,915,68,24,80,0,None
T43,22.8,10.4,22,83,80,0.93,966,65,26,264,0,None
T11,13.7,15.2,19,93,82,1.31,1441,79,21,50,1,Gearbox
T33,23.4,12.9,39,74,86,1.09,990,75,17,237,0,None
T58,19.1,15.8,19,86,79,1.1,1388,60,17,280,0,None
T46,7.4,17.2,27,71,89,1.47,1109,66,22,218,0,None
T61,16.6,10.7,27,82,85,1.3,1783,75,23,45,0,None
T62,23.2,18.8,35,81,94,0.76,1304,74,29,67,0,None
T1,21,12.8,23,99,93,0.68,1316,61,21,272,0,None
T21,13.4,13.8,40,82,90,0.67,927,68,29,140,0,None
T62,24.1,13.4,21,97,79,0.95,1619,76,27,220,0,None
T64,10.4,18.4,39,83,79,0.89,1751,67,21,33,0,None
T87,12.5,11.7,40,86,80,0.95,1190,65,35,189,0,None
T73,20,10.3,21,81,92,0.56,1578,74,20,299,0,None
T56,9.7,19.7,39,89,88,0.7,1612,73,26,272,0,None
T1,15.3,19.8,36,92,79,1.3,1593,61,32,143,0,None
T21,19.6,12.6,41,94,84,1.26,1668,78,19,144,0,None
T22,17.9,10.1,30,91,94,0.89,1763,70,16,123,0,None
T54,8.1,16.5,22,80,90,0.89,1734,77,25,257,0,None
T4,17.6,16.5,42,80,94,1.38,1531,68,27,116,1,Generator
T65,16.5,19.4,39,80,91,0.68,1933,68,18,247,0,None
T51,16.2,13,16,71,90,0.86,1759,62,17,87,0,None
T74,21.5,11.9,43,98,92,1.26,1880,76,17,213,1,Blades
T63,8.7,16.2,43,76,89,1.07,1459,60,28,255,0,None
T15,20,15.6,26,75,86,0.56,1671,66,34,159,0,None
T36,20.2,17.2,15,87,90,0.51,1849,61,33,102,0,None
T29,19.5,18.9,32,71,80,0.52,1494,74,31,44,0,None
T52,15.1,15.6,42,95,85,1.16,1861,74,22,159,0,None
T46,12.9,11.5,19,96,94,1.12,1698,66,26,222,0,None
T69,12.9,16,33,82,91,0.54,1729,74,35,114,0,None
T29,19.7,13.7,37,99,94,0.63,1920,65,32,195,0,None
T47,15,14.5,19,80,94,1.22,1263,66,17,269,0,None
T91,11.8,19.6,30,78,87,0.81,1554,76,15,81,0,None
T25,17.5,15.5,18,100,79,1.49,1200,75,23,150,1,Gearbox
T80,21.7,11.5,32,78,90,0.81,1482,75,16,79,0,None
T16,6.2,14.4,28,83,75,0.84,1388,62,30,115,0,None
T100,24.4,12.3,23,88,77,0.92,1403,63,27,46,0,None
T89,6.9,11.4,41,80,81,1.33,1129,66,28,91,0,None
T41,15.2,17.1,26,82,75,1.06,1588,62,33,92,0,None
T65,16.2,16.3,36,92,89,1.36,1775,70,35,190,1,Gearbox
T69,7.8,15,39,92,91,0.93,1196,71,21,161,0,None
T20,23.3,14.2,20,94,90,1.11,1036,67,18,152,0,None
T69,14.4,13.2,19,88,78,0.5,1181,68,16,222,0,None
T36,7.9,10.9,15,77,91,1.08,1731,62,32,229,0,None
T93,19.2,13,24,80,92,0.58,970,74,21,237,0,None
T98,18.3,18.4,39,97,77,0.69,1580,65,16,133,0,None
T58,24.3,17.8,38,92,85,1.5,1802,76,27,148,1,Gearbox
T48,13.8,19.7,41,73,89,1.14,1782,75,23,180,0,None
T82,10.4,16.6,38,93,83,1.37,1986,72,32,231,1,Gearbox
T2,6.2,15.5,16,80,93,0.56,1769,69,17,277,0,None
T80,19.7,13,27,71,86,0.88,1048,64,27,30,0,None
T29,17.3,10.8,15,85,77,1.36,1282,79,31,110,0,None
T97,24.5,16.2,16,97,86,0.91,1139,78,32,89,0,None
T16,19.2,14.9,29,83,87,0.75,1314,75,16,78,0,None
T35,23.7,17.6,26,100,94,0.98,1601,78,31,122,0,None
T62,24.8,14.1,32,75,83,0.97,1219,78,31,89,0,None
T81,13.6,19.9,17,81,93,1.49,1042,70,20,57,1,Generator
T4,8,14,33,70,81,0.85,1686,64,21,106,0,None
T68,8.9,13.3,17,72,84,1.46,1029,64,33,161,0,None
T51,11.4,18.7,28,81,89,1.41,1943,70,28,209,0,None
T89,15.2,14,26,86,93,0.95,1580,74,16,109,0,None
T33,7.4,18.7,22,77,90,1.44,1741,68,31,191,0,None
T78,11,10.3,24,75,78,1.23,1807,68,34,45,0,None
T24,11.2,16.9,15,83,79,1.39,1607,61,23,283,0,None
T75,5.1,10.7,25,75,76,1.39,1672,76,30,65,0,None
T25,12.1,11.5,17,89,87,0.59,1769,63,29,110,0,None
T28,7.3,17,43,99,84,1.4,1400,78,23,194,1,Gearbox
T7,13.6,12.9,17,94,93,0.99,903,63,24,116,0,None
T36,8.9,12.1,44,76,95,1.14,1964,75,27,203,0,None
T10,21.4,18,30,99,93,0.8,1167,75,18,64,0,None
T36,6.6,19.5,30,93,76,1.15,1065,77,25,212,0,None
T95,22.3,12.3,39,75,94,0.53,1911,70,22,163,0,None
T83,16.6,13.2,36,87,77,0.87,1495,68,17,156,0,None
T18,14.2,17.1,22,99,84,1.13,1203,62,19,263,0,None
T6,16,18.2,16,73,81,0.7,1925,77,25,32,0,None
T92,12.5,20,38,78,78,1.17,1841,68,33,74,0,None
T7,7.6,12.7,19,81,78,1.33,1401,80,32,208,0,None
T12,20.3,15.6,33,73,82,0.54,1952,66,33,108,0,None
T41,23.6,11.3,43,79,76,1.1,1003,69,20,230,1,Blades
T63,24,13.3,31,91,76,1.08,1931,68,32,127,0,None
T98,18.4,10.4,24,84,89,1.28,1406,70,22,54,0,None
T25,13.2,12.1,20,83,88,1.2,1408,64,34,110,0,None
T81,14.6,15.1,16,83,77,0.95,1399,65,20,84,0,None
T53,18.1,11.6,34,93,84,0.85,1374,69,22,229,0,None
T33,21.5,18.9,32,100,87,1.49,1491,75,15,95,1,Gearbox
T87,12.5,17.1,29,88,77,1,1995,75,33,291,0,None
T73,23.3,10.3,21,93,94,0.91,916,64,27,180,0,None
T6,11.5,18.8,22,81,92,1.49,1450,71,21,79,1,Generator
T62,15.6,19.8,44,96,80,0.68,1212,70,18,106,0,None
T66,24.2,15,16,83,85,0.69,1089,71,28,262,0,None
T9,23.8,13.1,26,98,85,1.48,1918,66,17,99,1,Gearbox
T67,18.9,12.6,16,92,82,1.16,1323,74,18,116,0,None
T16,11.5,10.9,21,91,90,1.02,1501,66,25,206,0,None
T89,9.4,14.9,43,79,88,0.57,1923,67,18,136,0,None
T88,6.6,10.5,19,94,92,0.86,1427,64,17,76,0,None
T93,19.2,15,33,73,75,0.93,1217,63,29,122,0,None
T55,15.1,12.5,25,86,87,1.01,1006,78,24,124,0,None
T40,16.4,14.8,34,92,95,0.94,1558,68,16,287,0,None
T26,14.4,14.2,41,97,91,0.94,1903,75,16,175,0,None
T38,14.7,13.1,24,87,82,1.49,989,75,34,53,0,None
T35,16.4,14.5,17,78,78,1.47,1391,71,16,299,0,None
T87,23.3,14.7,21,95,84,0.59,1631,77,24,67,0,None
T68,5.6,18.3,28,93,83,0.67,1011,60,23,70,0,None
T59,21,16.7,30,75,87,1.44,987,63,25,63,0,None
T14,12.8,14.3,43,96,76,0.82,1125,77,33,97,0,None
T47,19.9,19.1,15,99,83,1.11,1044,79,29,231,0,None
T71,24,17.6,38,86,92,1.3,1316,70,31,195,0,None
T72,11.1,10.8,17,71,88,0.97,1351,74,24,120,0,None
T42,6.8,11.5,17,97,84,0.52,1398,63,26,220,0,None
T51,9.6,10.8,35,74,81,1.33,1440,73,16,68,0,None
T19,9.4,13.2,42,89,81,1.26,964,73,16,206,0,None
T66,19.8,14.4,24,82,90,0.54,1629,62,32,117,0,None
T47,6.2,15,23,100,84,1.4,1707,76,25,277,1,Gearbox
T65,6,18.5,34,98,80,1.36,1051,61,17,48,1,Gearbox
T42,18.9,10.2,38,94,91,0.78,1150,80,16,186,0,None
T38,16.1,14.3,41,76,80,0.58,1209,79,33,244,0,None
T13,13.4,14.1,22,91,76,0.9,1358,76,18,239,0,None
T44,16.5,19.5,37,87,86,1.37,1342,70,24,68,0,None
T24,19.7,12.4,24,74,81,0.98,1126,66,31,194,0,None
T96,7.1,11.2,31,94,75,0.78,981,67,32,170,0,None
T30,16.1,11.4,21,73,85,0.73,1220,62,32,64,0,None
T70,21.5,15.2,19,84,93,0.86,1757,75,33,106,0,None
T38,12.2,13.9,43,83,88,1.49,964,79,18,113,0,None
T97,20.3,17.5,31,94,75,1.38,1303,65,24,252,1,Gearbox
T23,21.9,13.2,15,83,83,1.05,1112,80,28,60,0,None
T74,21.4,11.3,39,91,80,1.31,1684,69,33,47,1,Gearbox
T57,18,13.9,36,84,88,0.82,1265,63,24,249,0,None
T79,19.3,18.8,25,87,84,1.12,1337,75,27,51,0,None
T23,20.8,14.1,29,77,78,1.37,1909,77,34,257,0,None
T36,19.7,18.3,28,76,84,0.87,1572,67,34,160,0,None
T57,14,13.7,23,91,94,1.3,1806,79,28,159,0,None
T1,8.2,12.8,44,74,83,1.11,1653,71,25,230,0,None
T72,11.2,17.7,31,75,92,1.12,1956,61,26,183,0,None
T3,9.1,12.1,42,98,85,0.54,1529,67,33,216,0,None
T14,12.2,12.3,33,78,90,1.4,1175,75,29,286,0,None
T81,14.8,10.5,36,80,91,1.28,1664,64,20,154,0,None
T34,24.2,11.9,16,89,90,0.54,1802,63,19,82,0,None
T70,24.2,13.8,30,83,88,1.11,1964,72,18,109,0,None
T69,20.4,14,37,87,94,1.25,1580,66,27,72,0,None
T51,24.6,14.2,19,74,94,1.3,1804,72,28,175,0,None
T29,25,14.8,35,90,81,0.59,1682,66,17,196,0,None
T99,22.7,15.7,18,75,89,1.14,1753,75,30,285,0,None
T82,6.6,11.9,39,92,88,0.73,1558,68,26,60,0,None
T48,13.5,16.1,44,86,79,0.95,1220,80,21,75,0,None
T94,15.7,13.4,34,94,80,1.03,996,67,34,286,0,None
T79,7.5,17.3,17,75,81,0.53,1692,63,25,158,0,None
T79,21.2,15.6,33,81,82,0.8,1812,73,25,75,0,None
T16,8,15.5,37,95,92,1.3,1748,75,24,107,0,None
T57,12.7,16.9,43,94,90,1.34,944,67,26,52,1,Gearbox
T97,6.4,13.3,16,99,91,0.83,960,75,16,77,0,None
T10,15.5,14.3,38,77,93,0.94,1013,67,16,219,0,None
T19,16.9,15.8,19,86,85,1.33,1807,62,24,165,0,None
T67,19.7,14.2,39,71,92,0.7,1572,62,30,34,0,None
T36,11.8,14.4,42,99,89,1.23,1549,70,25,277,0,None
T4,16.8,12.7,41,75,84,0.91,1135,80,33,161,0,None
T75,19.7,12.9,35,97,79,1.49,984,71,28,196,1,Gearbox
T33,20.2,17,30,90,84,1.1,1776,71,15,293,0,None
T28,11,10,41,98,79,0.65,1811,77,24,122,0,None
T96,6.4,11,31,77,81,0.67,1176,79,26,285,0,None
T80,5.8,19.5,21,80,81,0.53,1809,64,15,66,0,None
T9,20.4,11.9,43,75,90,1.21,1244,63,17,149,1,Blades
T75,12.7,14.2,26,83,85,0.94,1793,74,35,217,0,None
T6,7.7,18.5,34,98,91,0.51,976,72,29,133,0,None
T49,8.7,10,21,87,93,0.6,1279,67,29,229,0,None
T91,20.3,19.3,18,82,87,0.79,1747,78,26,88,0,None
T76,17,10.5,32,80,83,0.92,1218,71,33,173,0,None
T22,15,11.7,32,88,92,1.44,944,63,21,271,1,Generator
T48,17.5,10.3,26,92,86,1.04,1065,68,32,267,0,None
T21,7.7,15.2,24,82,92,1.39,1958,78,17,185,1,Generator
T33,11.4,19.4,26,77,80,0.75,1560,60,34,144,0,None
T81,12.5,18.4,39,88,86,0.83,1095,77,31,270,0,None
T56,11.3,16.4,26,81,79,1.38,1612,79,15,235,0,None
T29,22.3,11.9,43,100,89,0.99,1586,67,16,265,1,Blades
T53,16.6,18.7,18,83,87,1.09,1349,66,17,197,0,None
T40,19.6,17.5,43,83,86,1.07,1633,63,29,156,0,None
T74,9.7,12.7,36,95,88,1.15,1023,61,29,224,0,None
T18,10.3,18.1,25,78,83,1.09,1254,74,17,92,0,None
T47,9.5,18.8,15,72,79,1.19,941,63,24,197,0,None
T13,18.8,17,39,96,91,0.65,1906,78,20,294,0,None
T27,12,11,44,88,83,1.21,1882,69,23,102,0,None
T62,13.1,19.8,44,78,95,0.65,1124,79,20,90,0,None
T74,19.2,10.8,28,80,85,0.84,1678,80,23,267,0,None
T96,24.4,16.5,17,83,85,1.33,1794,76,28,95,0,None
T45,8.2,11.1,24,90,89,1.11,1348,69,18,74,0,None
T3,6.3,19.1,24,84,88,1.47,1799,69,19,151,0,None
T22,8.9,13.5,18,82,79,0.75,1442,79,22,253,0,None
T27,19.7,15.1,31,93,80,1.42,1777,75,35,55,1,Gearbox
T55,8.9,11.8,33,72,80,1.14,1733,68,28,187,0,None
T67,16.7,15.5,37,90,76,0.87,1518,77,33,45,0,None
T33,16.8,19.4,17,83,75,1.29,1458,65,32,238,0,None
T2,10.9,19,23,80,88,1.45,1222,79,26,167,0,None
T75,6.4,10.6,26,98,85,1.28,1353,65,21,215,0,None
T46,13,13.8,42,93,93,0.51,1331,75,20,162,0,None
T74,8.7,12.7,42,77,81,0.51,1014,73,26,186,0,None
T33,8.7,14.8,23,90,91,0.63,1476,72,26,157,0,None
T58,15.5,18.3,30,95,77,1.35,1538,69,26,265,1,Gearbox
T7,18.5,17.4,28,100,91,1.25,1966,71,22,285,0,None
T15,6.5,13.4,31,91,93,1.14,1211,74,29,141,0,None
T26,16.6,13.8,24,91,88,1.19,1339,73,23,157,0,None
T11,9.9,16.5,29,88,90,1.12,1507,66,22,243,0,None
T38,18.5,11.9,19,71,95,0.85,1838,65,25,70,0,None
T27,21.2,11,36,88,83,1.22,1184,73,33,141,0,None
T7,21.1,12.4,26,94,76,1.44,1158,63,29,294,1,Gearbox
T1,12.4,11.2,31,82,89,1.25,1485,80,31,63,0,None
T74,16.3,13.5,33,88,75,1.37,1041,77,26,79,0,None
T21,20.9,19.4,40,98,86,0.74,1666,69,26,114,0,None
T79,6.2,11.2,17,75,87,0.85,1846,70,32,45,0,None
T30,17.1,18.2,29,78,87,1.01,932,67,18,272,0,None
T94,21.7,15.3,42,73,78,0.97,1114,63,34,96,1,Blades
T8,12.4,16.3,25,85,77,0.97,1537,72,25,201,0,None
T88,14.1,11.7,28,95,93,1.14,1811,80,22,220,0,None
T83,19,11.5,18,83,86,1.36,1439,63,21,43,0,None
T3,6.4,11.6,38,72,81,1.39,1763,71,16,183,0,None
T55,12.7,16.7,18,78,90,0.65,1364,79,21,161,0,None
T15,10.9,17.5,34,97,93,0.59,1326,80,24,83,0,None
T36,5.3,19.2,26,87,83,0.81,1100,70,29,161,0,None
T6,8.9,14,25,97,77,1.24,1067,61,21,130,0,None
T42,12.9,14.6,33,95,89,1.29,1720,65,28,116,0,None
T50,8.9,14.7,32,82,93,0.88,1086,74,27,185,0,None
T18,17,12.7,27,89,95,0.81,1349,61,24,254,0,None
T83,14,13.3,23,90,91,0.63,1500,73,15,196,0,None
T50,5.8,18.5,30,92,80,0.74,1191,69,27,120,0,None
T30,10.5,13.4,23,80,82,0.6,1816,64,17,162,0,None
T77,5.4,18.7,18,79,78,0.8,1345,62,15,229,0,None
T39,12.2,13.1,39,91,89,1.18,1314,74,17,125,0,None
T12,10.2,13.4,36,95,78,0.63,1096,64,19,123,0,None
T98,18.8,15.6,18,82,84,0.82,1142,70,25,198,0,None
T59,11.1,11,20,80,86,1.03,1220,70,30,199,0,None
T76,12.5,19.2,18,95,83,0.83,1284,73,34,260,0,None
T44,19.5,18.2,39,91,78,0.94,1671,69,21,35,0,None
T88,14.6,16.7,38,80,81,1,1996,78,26,224,0,None
T4,16.1,19.9,27,86,88,1.28,1457,77,35,159,0,None
T36,21.8,10.2,40,99,90,1.34,1676,76,27,178,1,Gearbox
T48,9.1,14.1,44,92,87,0.69,1168,66,27,123,0,None
T14,24.8,18.6,44,77,94,0.87,1942,80,18,120,1,Blades
T81,23,14.3,44,79,87,1.08,1791,70,21,276,1,Blades
T49,10.7,10.1,40,78,80,1,1654,80,19,173,0,None
T67,22.9,11.6,22,95,85,0.58,1245,77,34,153,0,None
T87,20.1,14.3,17,89,92,0.84,990,77,24,79,0,None
T77,23.6,16.7,39,98,82,0.73,1965,74,22,235,0,None
T9,18.8,11.6,24,73,90,0.92,1698,63,30,45,0,None
T21,18.5,14.5,25,72,91,0.84,1050,79,22,168,0,None
T72,5.1,10.1,17,90,94,1.2,1507,68,32,220,0,None
T81,14.5,14.8,36,78,83,0.9,1572,79,29,124,0,None
T16,9,19,28,90,80,0.74,1388,78,16,265,0,None
T16,11.5,16,21,92,85,1.12,1419,76,26,67,0,None
T28,24.6,14.4,35,79,95,1.23,1501,60,31,121,0,None
T51,6.7,11.6,44,99,93,0.61,1782,72,34,128,0,None
T56,19.4,12,30,93,81,0.75,1793,65,21,126,0,None
T80,8.5,10.8,33,81,79,0.71,1957,78,21,252,0,None
T57,5.1,17.4,20,82,85,0.7,1089,74,26,252,0,None
T52,15,10.8,20,91,78,1.4,1021,73,15,83,1,Gearbox
T46,8.2,13.8,29,79,90,0.63,1572,78,21,226,0,None
T78,24.3,17.5,40,79,76,1.37,1674,66,30,131,0,None
T38,9.1,17.1,42,89,79,0.89,1274,62,32,149,0,None
T84,8.8,15.8,34,74,75,1.14,1983,66,23,38,0,None
T48,5.6,15.7,26,100,80,0.94,1825,64,33,95,0,None
T41,11.6,10.9,38,79,76,1.1,1442,65,21,99,0,None
T98,5.5,11.7,24,81,88,1.05,1697,71,16,234,0,None
T59,15,15.3,22,77,86,0.93,1398,69,18,107,0,None
T93,15.1,13.5,39,89,79,0.78,1120,80,32,73,0,None
T67,6.1,10.2,38,72,79,1.43,1075,68,34,275,0,None
T74,9.8,18,41,98,81,1.42,1219,63,27,182,1,Gearbox
T84,21.6,16.5,32,79,91,0.57,1885,77,30,80,0,None
T66,14.3,13.3,42,98,78,0.72,1313,66,32,44,0,None
T27,13.7,11,16,78,77,1.07,1897,62,19,135,0,None
T32,19,15.9,23,85,85,1.48,1778,73,26,234,0,None
T56,19.3,13.5,39,91,92,1.23,1568,65,34,185,0,None
T10,20.2,12.6,28,88,79,1.32,1887,60,22,216,0,None
T40,21.6,17.2,22,85,77,0.81,1108,73,35,264,0,None
T17,9.6,13.3,39,94,85,0.72,984,61,29,119,0,None
T58,6.3,11.4,40,84,90,0.73,1725,60,28,240,0,None
T97,12.6,14.8,29,80,87,0.98,1896,74,16,222,0,None
T6,22.1,18.3,29,92,83,1.36,1321,69,15,135,1,Gearbox
T39,6.6,18.5,38,98,76,0.72,905,76,18,185,0,None
T18,16.5,18.5,38,88,81,1.07,1743,63,34,42,0,None
T73,19,14.2,41,78,93,1.31,1301,70,31,43,1,Generator
T72,14.6,17.9,34,93,79,1,1544,62,25,102,0,None
T89,10.1,18.5,21,93,87,0.92,1130,68,25,223,0,None
T95,11.5,14.6,31,78,93,0.85,1649,67,18,274,0,None
T42,6.4,13.2,26,82,85,1.1,1485,73,23,288,0,None
T4,10.9,17,16,74,84,1.32,931,72,18,33,0,None
T20,5.9,19,21,72,78,1.5,907,65,20,228,0,None
T28,19.5,19.7,21,94,95,1.37,1382,61,15,209,1,Gearbox
T40,23,12.9,17,81,79,0.95,1080,62,23,141,0,None
T65,17.7,19.6,29,78,85,0.58,1896,78,28,105,0,None
T44,18.1,15,30,78,78,0.62,1015,75,29,46,0,None
T23,14.4,13.1,25,72,82,0.53,1688,79,23,291,0,None
T57,8.1,19.9,27,100,93,0.86,1285,72,30,208,0,None
T47,5.2,18.8,31,81,88,0.98,1928,78,23,77,0,None
T13,11.9,16.9,19,75,75,1.32,1046,75,33,41,0,None
T16,20,18.9,32,96,94,0.59,1755,65,21,81,0,None
T90,24.2,16.8,36,92,91,0.73,1955,75,27,191,0,None
T55,13.6,14.4,41,90,95,1.01,1953,72,17,94,0,None
T95,12.3,19.5,24,79,90,1.35,1182,63,25,272,0,None
T65,13.9,19.6,37,82,90,0.59,1226,62,23,99,0,None
T81,13.6,13.1,33,95,89,0.74,1064,67,20,37,0,None
T16,17.5,13.5,30,89,83,1.04,1310,72,21,162,0,None
